ID,Trip ID,Trip distance,Travel/Stop,userID,Start time,End time,duration,Start lat,Start lon,End lat,End lon,Mode,Main Activity,Validated?
8022938,95,19,Travel,643,2016-03-09 10:24:14 UTC,2016-03-09 10:24:57 UTC,43.0,7.881141245972123,98.29713975902149,7.8812617786820285,98.29701626621275,Foot,,true
8022946,,,Stop,643,2016-03-09 10:24:57 UTC,2016-03-09 11:41:00 UTC,4563,,,7.881261779,98.29701627,Foot,Home,TRUE
8022946,96,225,Travel,643,2016-03-09 11:41:00 UTC,2016-03-09 11:43:45 UTC,165.0,7.8812617786820285,98.29701626621275,7.881195378059123,98.29859818777844,Motorcycle/Scooter,,true
8022961,,,Stop,643,2016-03-09 11:43:45 UTC,2016-03-09 11:49:57 UTC,372,,,7.881195378,98.29859819,Motorcycle/Scooter,Shopping,TRUE
8022961,97,212,Travel,643,2016-03-09 11:49:57 UTC,2016-03-09 11:51:20 UTC,83.0,7.881195378059123,98.29859818777844,7.882236822954308,98.29967848544288,Foot,,true
8022962,97,,Stop,643,2016-03-09 11:51:20 UTC,2016-03-09 11:52:42 UTC,82,,,7.882236823,98.29967849,Foot,Change Mode/Transfer,TRUE
8022962,97,3047,Travel,643,2016-03-09 11:52:42 UTC,2016-03-09 12:06:49 UTC,847.0,7.882236822954308,98.29967848544288,7.893585411426091,98.29849297630628,Motorcycle/Scooter,,true
8022963,97,,Stop,643,2016-03-09 12:06:49 UTC,2016-03-09 12:37:49 UTC,1860,,,7.893585411,98.29849298,Motorcycle/Scooter,Change Mode/Transfer,TRUE
7808336,,,Stop,644,2016-02-16 14:18:34 UTC,2016-02-17 01:49:18 UTC,41444,,,1.342460247,103.9643986,Default,Other Home,TRUE
7808336,98,724,Travel,644,2016-02-17 01:49:18 UTC,2016-02-17 01:58:29 UTC,551.0,1.3424602470570295,103.96439862187407,1.3393758111764706,103.96084983294118,Foot,,true
7810442,98,,Stop,644,2016-02-17 01:58:29 UTC,2016-02-17 02:01:48 UTC,199,,,1.339375811,103.9608498,Foot,Change Mode/Transfer,TRUE
7810442,98,4654,Travel,644,2016-02-17 02:01:48 UTC,2016-02-17 02:24:34 UTC,1366.0,1.3393758111764706,103.96084983294118,1.3254432786888455,103.93193913906066,Foot,,true
7810450,,,Stop,644,2016-02-17 02:24:34 UTC,2016-02-17 02:48:03 UTC,1409,,,1.325443279,103.9319391,Foot,Medical/Dental (Self),TRUE
7810450,99,441,Travel,644,2016-02-17 02:48:03 UTC,2016-02-17 02:48:46 UTC,43.0,1.3254432786888455,103.93193913906066,1.3242956475122432,103.93071388312191,Bus,,true
7810480,,,Stop,644,2016-02-17 02:48:46 UTC,2016-02-17 03:19:07 UTC,1821,,,1.324295648,103.9307139,Bus,Meal/Eating Break,TRUE
7810480,100,1983,Travel,644,2016-02-17 03:19:07 UTC,2016-02-17 03:25:34 UTC,387.0,1.3242956475122432,103.93071388312191,1.327375174375,103.94608912812501,LRT/MRT,,true
7811115,100,,Stop,644,2016-02-17 03:25:34 UTC,2016-02-17 03:26:44 UTC,70,,,1.327375174,103.9460891,LRT/MRT,Change Mode/Transfer,TRUE
7811115,100,4576,Travel,644,2016-02-17 03:26:44 UTC,2016-02-17 03:31:53 UTC,309.0,1.327375174375,103.94608912812501,1.339369912963564,103.96086722498879,Bus,,true
7811116,,,Stop,644,2016-02-17 03:31:53 UTC,2016-02-17 05:28:02 UTC,6969,,,1.339369913,103.9608672,Bus,Work,TRUE
7811116,101,458,Travel,644,2016-02-17 05:28:02 UTC,2016-02-17 05:32:42 UTC,280.0,1.339369912963564,103.96086722498879,1.341671607592859,103.96328245664017,Foot,,true
7811236,,,Stop,644,2016-02-17 05:32:42 UTC,2016-02-17 06:53:10 UTC,4828,,,1.341671608,103.9632825,Foot,Work,TRUE
7811236,102,68,Travel,644,2016-02-17 06:53:10 UTC,2016-02-17 07:33:58 UTC,2448.0,1.341671607592859,103.96328245664017,1.3420655472458298,103.96396815763299,Foot,,true
7812087,,,Stop,644,2016-02-17 07:33:58 UTC,2016-02-17 10:00:53 UTC,8815,,,1.342065547,103.9639682,Foot,Work,TRUE
7812087,103,240,Travel,644,2016-02-17 10:00:53 UTC,2016-02-17 10:07:22 UTC,389.0,1.3420655472458298,103.96396815763299,1.3401129,103.9628616,Foot,,true
7812336,,,Stop,644,2016-02-17 10:07:22 UTC,2016-02-17 10:11:48 UTC,266,,,1.3401129,103.9628616,Foot,Education,TRUE
7812336,104,749,Travel,644,2016-02-17 10:11:48 UTC,2016-02-17 10:22:10 UTC,622.0,1.3401129,103.9628616,1.3355000906211898,103.96356759714746,Foot,,true
7812342,,,Stop,644,2016-02-17 10:22:10 UTC,2016-02-17 11:29:16 UTC,4026,,,1.335500091,103.9635676,Foot,Meal/Eating Break,TRUE
7812342,105,395,Travel,644,2016-02-17 11:29:16 UTC,2016-02-17 11:31:08 UTC,112.0,1.3355000906211898,103.96356759714746,1.3385363950000002,103.9645040709091,Foot,,true
7812486,105,,Stop,644,2016-02-17 11:31:08 UTC,2016-02-17 11:34:46 UTC,218,,,1.338536395,103.9645041,Foot,Change Mode/Transfer,TRUE
7812486,105,750,Travel,644,2016-02-17 11:34:46 UTC,2016-02-17 11:35:12 UTC,26.0,1.3385363950000002,103.9645040709091,1.3401129,103.9628616,Foot,,true
7812487,105,,Stop,644,2016-02-17 11:35:12 UTC,2016-02-17 11:51:58 UTC,1006,,,1.3401129,103.9628616,Foot,Change Mode/Transfer,TRUE
7812487,105,1172,Travel,644,2016-02-17 11:51:58 UTC,2016-02-17 11:55:16 UTC,198.0,1.3401129,103.9628616,1.342381496349836,103.96453932203498,Foot,,true
7820064,,,Stop,644,2016-02-17 11:55:16 UTC,2016-02-18 00:28:58 UTC,45222,,,1.342381496,103.9645393,Foot,Other Home,TRUE
7820064,106,422,Travel,644,2016-02-18 00:28:58 UTC,2016-02-18 00:34:44 UTC,346.0,1.342381496349836,103.96453932203498,1.3401129,103.9628616,Foot,,true
7820082,,,Stop,644,2016-02-18 00:34:44 UTC,2016-02-18 09:29:18 UTC,32074,,,1.3401129,103.9628616,Foot,Education,TRUE
7826203,,,Stop,644,2016-02-19 00:59:07 UTC,2016-02-19 05:24:42 UTC,15935,,,1.3401129,103.9628616,Car/Van,Education,TRUE
7826203,108,361,Travel,644,2016-02-19 05:24:42 UTC,2016-02-19 09:13:31 UTC,13729.0,1.3401129,103.9628616,1.3396915390322581,103.96105791548383,Foot,,true
7838359,108,,Stop,644,2016-02-19 09:13:31 UTC,2016-02-19 09:17:35 UTC,244,,,1.339691539,103.9610579,Foot,Change Mode/Transfer,TRUE
7838359,108,4746,Travel,644,2016-02-19 09:17:35 UTC,2016-02-19 09:35:11 UTC,1056.0,1.3396915390322581,103.96105791548383,1.323663607368421,103.9291976436842,Bus,,true
7838361,,,Stop,644,2016-02-19 09:35:11 UTC,2016-02-19 09:36:28 UTC,77,,,1.323663607,103.9291976,Bus,Meal/Eating Break,TRUE
7838365,109,,Stop,644,2016-02-20 07:01:23 UTC,2016-02-20 07:02:58 UTC,95,,,1.395121032,103.9055729,Foot,Change Mode/Transfer,TRUE
7838365,109,8879,Travel,644,2016-02-20 07:02:58 UTC,2016-02-20 07:44:23 UTC,2485.0,1.3951210324137928,103.90557285413793,1.3980767,103.91584820000003,Bus,,true
7838369,,,Stop,644,2016-02-20 07:44:23 UTC,2016-02-20 16:14:29 UTC,30606,,,1.3980767,103.9158482,Bus,Home,TRUE
7838369,110,6533,Travel,644,2016-02-20 16:14:29 UTC,2016-02-21 02:51:16 UTC,38207.0,1.3980767,103.91584820000003,1.3566986411842108,103.93251607842103,Car/Van,,true
7843409,,,Stop,644,2016-02-21 02:51:16 UTC,2016-02-21 02:52:31 UTC,75,,,1.356698641,103.9325161,Car/Van,To Accompany Someone,TRUE
7843409,111,6268,Travel,644,2016-02-21 02:52:31 UTC,2016-02-21 03:37:57 UTC,2726.0,1.3566986411842108,103.93251607842103,1.3968040991666666,103.90358052249996,Car/Van,,true
7843410,111,,Stop,644,2016-02-21 03:37:57 UTC,2016-02-21 03:39:35 UTC,98,,,1.396804099,103.9035805,Car/Van,Change Mode/Transfer,TRUE
7843410,111,15756,Travel,644,2016-02-21 03:39:35 UTC,2016-02-21 03:51:35 UTC,720.0,1.3968040991666666,103.90358052249996,1.373292532142857,103.8477098962143,Car/Van,,true
7843412,,,Stop,644,2016-02-21 03:51:35 UTC,2016-02-21 03:56:12 UTC,277,,,1.373292532,103.8477099,Car/Van,Shopping,TRUE
7843412,112,255,Travel,644,2016-02-21 03:56:12 UTC,2016-02-21 04:03:04 UTC,412.0,1.373292532142857,103.8477098962143,1.37149606,103.847829155,Foot,,true
7843414,,,Stop,644,2016-02-21 04:03:04 UTC,2016-02-21 04:29:33 UTC,1589,,,1.37149606,103.8478292,Foot,Shopping,TRUE
7843414,113,46,Travel,644,2016-02-21 04:29:33 UTC,2016-02-21 05:23:11 UTC,3218.0,1.37149606,103.847829155,1.37203212,103.84710401083333,Foot,,true
7843900,,,Stop,644,2016-02-21 05:23:11 UTC,2016-02-21 05:39:23 UTC,972,,,1.37203212,103.847104,Foot,Shopping,TRUE
7843900,114,21297,Travel,644,2016-02-21 05:39:23 UTC,2016-02-21 06:05:26 UTC,1563.0,1.37203212,103.84710401083333,1.3423987321812656,103.96470368586691,Car/Van,,true
7852259,,,Stop,644,2016-02-21 06:05:26 UTC,2016-02-22 03:30:51 UTC,77125,,,1.342398732,103.9647037,Car/Van,Other Home,TRUE
7852259,115,412,Travel,644,2016-02-22 03:30:51 UTC,2016-02-22 03:40:04 UTC,553.0,1.3423987321812656,103.96470368586691,1.3401129,103.9628616,Foot,,true
7853898,,,Stop,644,2016-02-22 03:40:04 UTC,2016-02-22 08:39:22 UTC,17958,,,1.3401129,103.9628616,Foot,Education,TRUE
7853898,116,425,Travel,644,2016-02-22 08:39:22 UTC,2016-02-22 08:43:57 UTC,275.0,1.3401129,103.9628616,1.3423005146147846,103.964384230741,Foot,,true
7859502,,,Stop,644,2016-02-22 08:43:57 UTC,2016-02-23 00:02:50 UTC,55133,,,1.342300515,103.9643842,Foot,Other Home,TRUE
7859502,117,5115,Travel,644,2016-02-23 00:02:50 UTC,2016-02-23 00:30:17 UTC,1647.0,1.3423005146147846,103.964384230741,1.3240785541666666,103.93092174166668,Bus,,true
7860078,117,,Stop,644,2016-02-23 00:30:17 UTC,2016-02-23 00:31:19 UTC,62,,,1.324078554,103.9309217,Bus,Change Mode/Transfer,TRUE
7860078,117,24833,Travel,644,2016-02-23 00:31:19 UTC,2016-02-23 01:08:39 UTC,2240.0,1.3240785541666666,103.93092174166668,1.3070272467500001,103.79040559450002,LRT/MRT,,true
7860087,117,,Stop,644,2016-02-23 01:08:39 UTC,2016-02-23 01:13:49 UTC,310,,,1.307027247,103.7904056,LRT/MRT,Change Mode/Transfer,TRUE
7860087,117,25892,Travel,644,2016-02-23 01:13:49 UTC,2016-02-23 01:14:59 UTC,70.0,1.3070272467500001,103.79040559450002,1.298857000859344,103.78744430906156,LRT/MRT,,true
7860089,,,Stop,644,2016-02-23 01:14:59 UTC,2016-02-23 01:55:00 UTC,2401,,,1.298857001,103.7874443,LRT/MRT,Work-Related Business,TRUE
7860089,118,1067,Travel,644,2016-02-23 01:55:00 UTC,2016-02-23 01:55:51 UTC,51.0,1.298857000859344,103.78744430906156,1.307034252875817,103.79048375918302,LRT/MRT,,true
7860722,118,,Stop,644,2016-02-23 01:55:51 UTC,2016-02-23 02:01:26 UTC,335,,,1.307034253,103.7904838,LRT/MRT,Change Mode/Transfer,TRUE
7860722,118,20692,Travel,644,2016-02-23 02:01:26 UTC,2016-02-23 02:36:23 UTC,2097.0,1.307034252875817,103.79048375918302,1.3245435359454625,103.93007233597353,LRT/MRT,,true
7860732,118,,Stop,644,2016-02-23 02:36:23 UTC,2016-02-23 02:57:23 UTC,1260,,,1.324543536,103.9300723,LRT/MRT,Change Mode/Transfer,TRUE
7860732,118,24787,Travel,644,2016-02-23 02:57:23 UTC,2016-02-23 03:13:29 UTC,966.0,1.3245435359454625,103.93007233597353,1.3399065491465336,103.96098878318278,Bus,,true
7861255,118,,Stop,644,2016-02-23 03:13:29 UTC,2016-02-23 03:19:34 UTC,365,,,1.339906549,103.9609888,Bus,Change Mode/Transfer,TRUE
7861255,118,25447,Travel,644,2016-02-23 03:19:34 UTC,2016-02-23 03:22:01 UTC,147.0,1.3399065491465336,103.96098878318278,1.3419314382560041,103.96389903211244,Foot,,true
7861258,,,Stop,644,2016-02-23 03:22:01 UTC,2016-02-23 04:59:31 UTC,5850,,,1.341931438,103.963899,Foot,Other Home,TRUE
7861258,119,237,Travel,644,2016-02-23 04:59:31 UTC,2016-02-23 05:02:50 UTC,199.0,1.3419314382560041,103.96389903211244,1.3401129,103.9628616,Foot,,true
7861956,,,Stop,644,2016-02-23 05:02:50 UTC,2016-02-23 08:36:39 UTC,12829,,,1.3401129,103.9628616,Foot,Education,TRUE
7861956,120,429,Travel,644,2016-02-23 08:36:39 UTC,2016-02-23 08:39:42 UTC,183.0,1.3401129,103.9628616,1.3422288300000003,103.964240295202,Foot,,true
7868620,,,Stop,644,2016-02-23 08:39:42 UTC,2016-02-23 10:55:33 UTC,8151,,,1.34222883,103.9642403,Foot,Other Home,TRUE
7868620,121,183,Travel,644,2016-02-23 10:55:33 UTC,2016-02-23 11:01:35 UTC,362.0,1.3422288300000003,103.964240295202,1.3418150218067955,103.96400057638625,Foot,,true
7868624,,,Stop,644,2016-02-23 11:01:35 UTC,2016-02-24 02:37:25 UTC,56150,,,1.341815022,103.9640006,Foot,Other Home,TRUE
7868624,122,336,Travel,644,2016-02-24 02:37:25 UTC,2016-02-24 02:40:44 UTC,199.0,1.3418150218067955,103.96400057638625,1.3400357367069238,103.96196592017196,Foot,,true
7880857,,,Stop,644,2016-02-24 02:40:44 UTC,2016-02-24 05:12:34 UTC,9110,,,1.340035737,103.9619659,Foot,Education,TRUE
7880857,123,158,Travel,644,2016-02-24 05:12:34 UTC,2016-02-24 05:17:34 UTC,300.0,1.3400357367069238,103.96196592017196,1.3401129,103.9628616,Foot,,true
7880864,,,Stop,644,2016-02-24 05:17:34 UTC,2016-02-24 05:18:54 UTC,80,,,1.3401129,103.9628616,Foot,Education,TRUE
7880864,124,428,Travel,644,2016-02-24 05:18:54 UTC,2016-02-24 05:19:16 UTC,22.0,1.3401129,103.9628616,1.3424545744725145,103.96453968288463,Foot,,true
7880865,,,Stop,644,2016-02-24 05:19:16 UTC,2016-02-25 00:31:23 UTC,69127,,,1.342454574,103.9645397,Foot,Other Home,TRUE
7880865,125,428,Travel,644,2016-02-25 00:31:23 UTC,2016-02-25 00:42:28 UTC,665.0,1.3424545744725145,103.96453968288463,1.3401129,103.9628616,Foot,,true
7880891,,,Stop,644,2016-02-25 00:42:28 UTC,2016-02-25 08:39:50 UTC,28642,,,1.3401129,103.9628616,Foot,Education,TRUE
7880891,126,431,Travel,644,2016-02-25 08:39:50 UTC,2016-02-25 11:08:34 UTC,8924.0,1.3401129,103.9628616,1.3424869743068553,103.96454708056055,Foot,,true
7889581,,,Stop,644,2016-02-25 11:08:34 UTC,2016-02-26 00:28:05 UTC,47971,,,1.342486974,103.9645471,Foot,Other Home,TRUE
7889581,127,246,Travel,644,2016-02-26 00:28:05 UTC,2016-02-26 00:30:21 UTC,136.0,1.3424869743068553,103.96454708056055,1.341572818333333,103.96353167416669,Foot,,true
7891630,,,Stop,644,2016-02-26 00:30:21 UTC,2016-02-26 00:31:56 UTC,95,,,1.341572818,103.9635317,Foot,Meal/Eating Break,TRUE
7891630,128,185,Travel,644,2016-02-26 00:31:56 UTC,2016-02-26 00:33:05 UTC,69.0,1.341572818333333,103.96353167416669,1.3401129,103.9628616,Foot,,true
7891631,,,Stop,644,2016-02-26 00:33:05 UTC,2016-02-26 00:34:40 UTC,95,,,1.3401129,103.9628616,Foot,Education,TRUE
7891631,129,0,Travel,644,2016-02-26 00:34:40 UTC,2016-02-26 02:45:38 UTC,7858.0,1.3401129,103.9628616,1.3401129,103.9628616,Foot,,true
7891944,,,Stop,644,2016-02-26 02:45:38 UTC,2016-02-26 09:52:04 UTC,25586,,,1.3401129,103.9628616,Foot,Education,TRUE
7891944,130,218,Travel,644,2016-02-26 09:52:04 UTC,2016-02-26 09:55:07 UTC,183.0,1.3401129,103.9628616,1.341701731755991,103.96376775367082,Foot,,true
7901928,,,Stop,644,2016-02-26 09:55:07 UTC,2016-02-27 02:42:22 UTC,60435,,,1.341701732,103.9637678,Foot,Other Home,TRUE
7901928,131,2527,Travel,644,2016-02-27 02:42:22 UTC,2016-02-27 02:55:00 UTC,758.0,1.341701731755991,103.96376775367082,1.3314432967948258,103.94775726107493,Bus,,true
7902516,,,Stop,644,2016-02-27 02:55:00 UTC,2016-02-27 03:58:29 UTC,3809,,,1.331443297,103.9477573,Bus,Meal/Eating Break,TRUE
7902516,132,2880,Travel,644,2016-02-27 03:58:29 UTC,2016-02-27 04:07:43 UTC,554.0,1.3314432967948258,103.94775726107493,1.3427132688888892,103.96182786777779,Bus,,true
7904969,132,,Stop,644,2016-02-27 04:07:43 UTC,2016-02-27 04:09:03 UTC,80,,,1.342713269,103.9618279,Bus,Change Mode/Transfer,TRUE
7904969,132,4306,Travel,644,2016-02-27 04:09:03 UTC,2016-02-27 04:11:14 UTC,131.0,1.3427132688888892,103.96182786777779,1.3413018742857141,103.96212048,Foot,,true
7904970,132,,Stop,644,2016-02-27 04:11:14 UTC,2016-02-27 04:12:26 UTC,72,,,1.341301874,103.9621205,Foot,Change Mode/Transfer,TRUE
7904970,132,5698,Travel,644,2016-02-27 04:12:26 UTC,2016-02-27 04:12:56 UTC,30.0,1.3413018742857141,103.96212048,1.3401839157142856,103.96104667142858,Foot,,true
7904971,132,,Stop,644,2016-02-27 04:12:56 UTC,2016-02-27 04:14:04 UTC,68,,,1.340183916,103.9610467,Foot,Change Mode/Transfer,TRUE
7904971,132,6451,Travel,644,2016-02-27 04:14:04 UTC,2016-02-27 04:21:17 UTC,433.0,1.3401839157142856,103.96104667142858,1.3415240462704012,103.96516298649763,Foot,,true
7904972,,,Stop,644,2016-02-27 04:21:17 UTC,2016-02-27 10:38:16 UTC,22619,,,1.341524046,103.965163,Foot,Other Home,TRUE
7904972,133,14250,Travel,644,2016-02-27 10:38:16 UTC,2016-02-27 11:25:19 UTC,2823.0,1.3415240462704012,103.96516298649763,1.3950578666153848,103.90567162076923,Bus,,true
7906468,133,,Stop,644,2016-02-27 11:25:19 UTC,2016-02-27 11:34:04 UTC,525,,,1.395057867,103.9056716,Bus,Change Mode/Transfer,TRUE
7906468,133,18377,Travel,644,2016-02-27 11:34:04 UTC,2016-02-27 11:42:15 UTC,491.0,1.3950578666153848,103.90567162076923,1.3980767,103.91584820000003,Bus,,true
7906470,,,Stop,644,2016-02-27 11:42:15 UTC,2016-02-27 11:47:37 UTC,322,,,1.3980767,103.9158482,Bus,Home,TRUE
7906470,134,1058,Travel,644,2016-02-27 11:47:37 UTC,2016-02-27 11:52:41 UTC,304.0,1.3980767,103.91584820000003,1.3997370075,103.91587340791668,Foot,,true
7906473,,,Stop,644,2016-02-27 11:52:41 UTC,2016-02-27 12:05:15 UTC,754,,,1.399737008,103.9158734,Foot,Meal/Eating Break,TRUE
7906473,135,1058,Travel,644,2016-02-27 12:05:15 UTC,2016-02-27 12:07:07 UTC,112.0,1.3997370075,103.91587340791668,1.3980767,103.91584820000003,Foot,,true
7906476,,,Stop,644,2016-02-27 12:07:07 UTC,2016-02-27 15:47:01 UTC,13194,,,1.3980767,103.9158482,Foot,Home,TRUE
7907058,,,Stop,644,2016-02-27 16:03:33 UTC,2016-02-27 16:39:19 UTC,2146,,,1.357624554,103.9452834,Car/Van,To Accompany Someone,TRUE
7907058,137,10190,Travel,644,2016-02-27 16:39:19 UTC,2016-02-27 16:53:20 UTC,841.0,1.3576245541381637,103.94528337165617,1.3980767,103.91584820000003,Car/Van,,true
7912407,,,Stop,644,2016-02-27 16:53:20 UTC,2016-02-28 04:11:27 UTC,40687,,,1.3980767,103.9158482,Car/Van,Home,TRUE
7912407,138,9026,Travel,644,2016-02-28 04:11:27 UTC,2016-02-28 04:37:11 UTC,1544.0,1.3980767,103.91584820000003,1.3539800269117648,103.95520774269609,Car/Van,,true
7913234,138,,Stop,644,2016-02-28 04:37:11 UTC,2016-02-28 04:39:45 UTC,154,,,1.353980027,103.9552077,Car/Van,Change Mode/Transfer,TRUE
7913234,138,9251,Travel,644,2016-02-28 04:39:45 UTC,2016-02-28 04:44:25 UTC,280.0,1.3539800269117648,103.95520774269609,1.3530029289714474,103.95368225421643,Foot,,true
7913236,,,Stop,644,2016-02-28 04:44:25 UTC,2016-02-28 05:45:57 UTC,3692,,,1.353002929,103.9536823,Foot,To Accompany Someone,TRUE
7913236,139,3320,Travel,644,2016-02-28 05:45:57 UTC,2016-02-28 05:58:41 UTC,764.0,1.3530029289714474,103.95368225421643,1.3424141412466195,103.96419231310946,Car/Van,,true
7924936,,,Stop,644,2016-02-28 05:58:41 UTC,2016-02-29 03:20:33 UTC,76912,,,1.342414141,103.9641923,Car/Van,Other Home,TRUE
7924936,140,447,Travel,644,2016-02-29 03:20:33 UTC,2016-02-29 03:23:52 UTC,199.0,1.3424141412466195,103.96419231310946,1.3401129,103.9628616,Foot,,true
7926080,,,Stop,644,2016-02-29 03:23:52 UTC,2016-02-29 03:30:34 UTC,402,,,1.3401129,103.9628616,Foot,Education,TRUE
7926080,141,2718,Travel,644,2016-02-29 03:30:34 UTC,2016-02-29 03:31:34 UTC,60.0,1.3401129,103.9628616,1.3396449284081657,103.96230533130428,Car/Van,,true
7926083,,,Stop,644,2016-02-29 03:31:34 UTC,2016-02-29 09:26:17 UTC,21283,,,1.339644928,103.9623053,Car/Van,Education,TRUE
7926083,142,558,Travel,644,2016-02-29 09:26:17 UTC,2016-02-29 09:27:58 UTC,101.0,1.3396449284081657,103.96230533130428,1.3421968358079899,103.96432350515505,Foot,,true
7935606,,,Stop,644,2016-02-29 09:27:58 UTC,2016-03-01 04:53:02 UTC,69904,,,1.342196836,103.9643235,Foot,Other Home,TRUE
7935606,143,420,Travel,644,2016-03-01 04:53:02 UTC,2016-03-01 04:55:32 UTC,150.0,1.3421968358079899,103.96432350515505,1.3401129,103.9628616,Foot,,true
7935841,,,Stop,644,2016-03-01 04:55:32 UTC,2016-03-01 05:34:40 UTC,2348,,,1.3401129,103.9628616,Foot,Education,TRUE
8561770,,,Stop,644,2016-05-20 02:32:42 UTC,2016-05-20 03:22:39 UTC,2997,,,1.339797366,103.9609101,Default,Education,TRUE
8561770,145,674,Travel,644,2016-05-20 03:22:39 UTC,2016-05-20 03:28:47 UTC,368.0,1.3397973655555555,103.9609100911111,1.342047249634195,103.96396792538712,Foot,,true
8562342,,,Stop,644,2016-05-20 03:28:47 UTC,2016-05-20 07:19:46 UTC,13859,,,1.34204725,103.9639679,Foot,Other Home,TRUE
8562342,146,195,Travel,644,2016-05-20 07:19:46 UTC,2016-05-20 15:55:06 UTC,30920.0,1.342047249634195,103.96396792538712,1.342440653457447,103.96441111356383,Foot,,true
8567247,,,Stop,644,2016-05-20 15:55:06 UTC,2016-05-21 01:55:34 UTC,36028,,,1.342440653,103.9644111,Foot,Other Home,TRUE
8567247,147,1391,Travel,644,2016-05-21 01:55:34 UTC,2016-05-21 02:11:02 UTC,928.0,1.342440653457447,103.96441111356383,1.334919014375,103.96240843239582,Foot,,true
8567247,,,Stop,644,2016-05-20 15:55:06 UTC,2016-05-21 01:55:34 UTC,36028,,,1.342440653,103.9644111,Foot,Other Home,TRUE
8567247,148,1391,Travel,644,2016-05-21 01:55:34 UTC,2016-05-21 02:11:02 UTC,928.0,1.342440653457447,103.96441111356383,1.334919014375,103.96240843239582,Foot,,true
8567557,148,,Stop,644,2016-05-21 02:11:02 UTC,2016-05-21 02:57:48 UTC,2806,,,1.334919014,103.9624084,Foot,Change Mode/Transfer,TRUE
8567557,148,3576,Travel,644,2016-05-21 02:57:48 UTC,2016-05-21 03:05:34 UTC,466.0,1.334919014375,103.96240843239582,1.3274393703333331,103.94691534033335,LRT/MRT,,true
8567894,148,,Stop,644,2016-05-21 03:05:34 UTC,2016-05-21 03:07:34 UTC,120,,,1.32743937,103.9469153,LRT/MRT,Change Mode/Transfer,TRUE
8567894,148,7996,Travel,644,2016-05-21 03:07:34 UTC,2016-05-21 03:19:14 UTC,700.0,1.3274393703333331,103.94691534033335,1.3543367114285716,103.94395550714286,LRT/MRT,,true
8567895,148,,Stop,644,2016-05-21 03:19:14 UTC,2016-05-21 03:26:21 UTC,427,,,1.354336711,103.9439555,LRT/MRT,Change Mode/Transfer,TRUE
8567895,148,17967,Travel,644,2016-05-21 03:26:21 UTC,2016-05-21 03:41:48 UTC,927.0,1.3543367114285716,103.94395550714286,1.39518076,103.90555937285714,Bus,,true
8567897,148,,Stop,644,2016-05-21 03:41:48 UTC,2016-05-21 03:45:20 UTC,212,,,1.39518076,103.9055594,Bus,Change Mode/Transfer,TRUE
8567897,148,21429,Travel,644,2016-05-21 03:45:20 UTC,2016-05-21 03:55:41 UTC,621.0,1.39518076,103.90555937285714,1.39664800375,103.91497976062499,Bus,,true
8567899,148,,Stop,644,2016-05-21 03:55:41 UTC,2016-05-21 03:56:58 UTC,77,,,1.396648004,103.9149798,Bus,Change Mode/Transfer,TRUE
8567899,148,22105,Travel,644,2016-05-21 03:56:58 UTC,2016-05-21 03:58:26 UTC,88.0,1.39664800375,103.91497976062499,1.3980767,103.91584820000003,Foot,,true
8567900,,,Stop,644,2016-05-21 03:58:26 UTC,2016-05-21 08:10:03 UTC,15097,,,1.3980767,103.9158482,Foot,Home,TRUE
8567900,149,NA,Travel,644,2016-05-21 08:10:03 UTC,2016-05-21 08:28:17 UTC,1094.0,1.3980767,103.91584820000003,1.4162437638095238,103.91490605428571,Bicycle,,true
8576806,,,Stop,644,2016-05-21 08:28:17 UTC,2016-05-21 08:32:52 UTC,275,,,1.416243764,103.9149061,Bicycle,Sports/Exercise,TRUE
8576806,150,NA,Travel,644,2016-05-21 08:32:52 UTC,2016-05-21 08:43:27 UTC,635.0,1.4162437638095238,103.91490605428571,1.4104159157291667,103.92347502385417,Bicycle,,true
8576808,,,Stop,644,2016-05-21 08:43:27 UTC,2016-05-21 08:51:21 UTC,474,,,1.410415916,103.923475,Bicycle,Sports/Exercise,TRUE
8576808,151,NA,Travel,644,2016-05-21 08:51:21 UTC,2016-05-21 08:57:48 UTC,387.0,1.4104159157291667,103.92347502385417,1.401919393,103.92972615079998,Bicycle,,true
8576811,,,Stop,644,2016-05-21 08:57:48 UTC,2016-05-21 09:03:44 UTC,356,,,1.401919393,103.9297262,Bicycle,Sports/Exercise,TRUE
8576811,152,NA,Travel,644,2016-05-21 09:03:44 UTC,2016-05-21 12:21:09 UTC,11845.0,1.401919393,103.92972615079998,1.3980767,103.91584820000003,Bicycle,,true
8576813,,,Stop,644,2016-05-21 12:21:09 UTC,2016-05-22 03:30:34 UTC,54565,,,1.3980767,103.9158482,Bicycle,Home,TRUE
8576813,153,NA,Travel,644,2016-05-22 03:30:34 UTC,2016-05-22 03:42:55 UTC,741.0,1.3980767,103.91584820000003,1.4067493277677694,103.90185374322058,Bicycle,,true
8576813,,,Stop,644,2016-05-21 12:21:09 UTC,2016-05-22 03:30:34 UTC,54565,,,1.3980767,103.9158482,Bicycle,Home,TRUE
8576813,154,NA,Travel,644,2016-05-22 03:30:34 UTC,2016-05-22 03:42:55 UTC,741.0,1.3980767,103.91584820000003,1.4067493277677694,103.90185374322058,Bicycle,,true
